game_id,play_id,desc,penalty_accepted,decision_team,down,ydstogo,yardline_100,decline_down,decline_ydstogo,decline_yardline_100,decline_pred,accept_down,accept_ydstogo,accept_yardline_100,accept_pred,correct_call,diff
2022_17_IND_NYG,1503,"(2:50) 29-J.Wilkins right end to IND 42 for 4 yards (97-D.Lawrence). PENALTY on NYG-97-D.Lawrence, Defensive Holding, 5 yards, enforced at IND 42.",TRUE,Offense,1,10,62,2,6,58,0.6634859625932025,1,5,57,0.8586754753223825,TRUE,0.19518951272918006
2022_04_LAC_HOU,2886,"(14:20) (Shotgun) 30-A.Ekeler left end to LAC 35 for -2 yards (58-C.Kirksey). PENALTY on HOU-93-K.Hinish, Defensive Holding, 5 yards, enforced at LAC 37 - No Play.",TRUE,Offense,1,10,63,2,10,63,0.506185252316895,1,5,58,0.858784791827602,TRUE,0.352599539510707
2022_07_NYG_JAX,4199,"(:51) (Shotgun) 16-T.Lawrence sacked at JAX 25 for -10 yards (97-D.Lawrence). PENALTY on NYG-22-A.Jackson, Defensive Holding, 5 yards, enforced at JAX 35 - No Play.",TRUE,Offense,1,10,65,2,10,65,0.5066357350000622,1,5,60,0.8590032128747879,TRUE,0.35236747787472567
2022_02_ATL_LA,369,"(6:54) 27-D.Henderson right tackle to LA 36 for 2 yards (94-A.Rush; 92-A.Ogundeji). PENALTY on ATL-97-G.Jarrett, Defensive Holding, 5 yards, enforced at LA 36.",TRUE,Offense,1,10,66,2,8,64,0.5878195924960481,1,5,61,0.859112317465143,TRUE,0.27129272496909496
2022_18_DAL_WAS,702,"(4:45) 14-S.Howell pass short left to 32-J.Patterson pushed ob at WAS 35 for 2 yards (42-A.Barr). PENALTY on DAL-7-T.Diggs, Defensive Holding, 5 yards, enforced at WAS 33 - No Play.",TRUE,Offense,1,10,67,2,10,67,0.5070862069086247,1,5,62,0.8592213514656422,TRUE,0.35213514455701744
2022_13_BUF_NE,2505,"(10:36) 38-R.Stevenson up the middle to NE 39 for 6 yards (90-S.Lawson). PENALTY on BUF-92-D.Jones, Defensive Holding, 5 yards, enforced at NE 39.",TRUE,Offense,1,10,67,2,4,61,0.733193649438446,1,5,62,0.8592213514656422,TRUE,0.12602770202719615
2022_03_PIT_CLE,1904,"(:30) (Shotgun) 10-M.Trubisky pass incomplete short left to 18-D.Johnson. PENALTY on CLE-21-D.Ward, Defensive Holding, 5 yards, enforced at PIT 32 - No Play.",TRUE,Offense,1,10,68,2,10,68,0.5073114385939397,1,5,63,0.8593303149005447,TRUE,0.352018876306605
2022_08_GB_BUF,2148,"(10:14) 17-J.Allen pass short right to 13-G.Davis to BUF 39 for 9 yards (31-A.Amos). PENALTY on GB-45-E.Wilson, Defensive Holding, 5 yards, enforced at BUF 30 - No Play.",TRUE,Offense,1,10,70,2,10,70,0.5077618929696983,1,5,65,0.8595480301707265,TRUE,0.35178613720102814
2022_01_JAX_WAS,128,"(14:36) (Shotgun) 16-T.Lawrence pass short middle to 13-C.Kirk to 50 for 25 yards (22-D.Forrest). Penalty on WAS-25-B.St-Juste, Defensive Holding, declined.",FALSE,Offense,1,15,75,1,10,50,0.7260623787582833,1,5,65,0.8595480301707265,FALSE,0.13348565141244317
2022_04_BUF_BAL,3203,"(12:20) 8-L.Jackson pass incomplete short left to 10-D.Robinson. PENALTY on BUF-7-T.Johnson, Defensive Holding, 5 yards, enforced at BAL 27 - No Play.",TRUE,Offense,1,10,73,2,10,73,0.5084375506754878,1,5,68,0.8598740744419925,TRUE,0.3514365237665047
2022_16_NYG_MIN,2052,"(15:00) (Shotgun) 26-S.Barkley right guard to NYG 28 for 3 yards (58-J.Hicks). PENALTY on MIN-97-H.Phillips, Defensive Holding, 5 yards, enforced at NYG 28.",TRUE,Offense,1,10,75,2,7,72,0.6287424391339678,1,5,70,0.8600910851513593,TRUE,0.23134864601739158
2022_20_JAX_KC,628,"(5:04) 15-P.Mahomes scrambles up the middle to KC 30 for 5 yards (5-A.Cisco; 44-T.Walker). PENALTY on JAX-33-D.Lloyd, Defensive Holding, 5 yards, enforced at KC 30.",TRUE,Offense,1,10,75,2,5,70,0.7014765492242652,1,5,70,0.8600910851513593,TRUE,0.15861453592709418
2022_15_IND_MIN,334,"(9:11) 8-K.Cousins pass short middle to 4-D.Cook to MIN 31 for 6 yards (44-Z.Franklin). PENALTY on IND-5-S.Gilmore, Defensive Holding, 5 yards, enforced at MIN 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_03_CIN_NYJ,441,"(9:35) 19-J.Flacco pass incomplete short right [98-D.Reader]. PENALTY on CIN-22-C.Awuzie, Defensive Holding, 5 yards, enforced at NYJ 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_02_MIA_BAL,3365,"(7:47) (Shotgun) 8-L.Jackson pass incomplete deep middle to 80-I.Likely. PENALTY on MIA-28-K.Kohou, Defensive Holding, 5 yards, enforced at BAL 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_19_MIA_BUF,60,"(15:00) 17-J.Allen pass incomplete deep right to 14-S.Diggs. PENALTY on MIA-55-J.Baker, Defensive Holding, 5 yards, enforced at BUF 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_05_NYG_GB,1989,"(15:00) 8-D.Jones sacked at NYG 14 for -11 yards (52-R.Gary). PENALTY on GB-26-D.Savage, Defensive Holding, 5 yards, enforced at NYG 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_01_IND_HOU,2100,"(12:17) 28-J.Taylor right end to IND 26 for 1 yard (58-C.Kirksey, 52-J.Greenard). PENALTY on HOU-96-M.Collins, Defensive Holding, 5 yards, enforced at IND 26.",TRUE,Offense,1,10,75,2,9,74,0.5496637750208926,1,5,70,0.8600910851513593,TRUE,0.31042731013046676
2022_06_BUF_KC,4031,"(1:04) (Shotgun) 15-P.Mahomes pass incomplete deep right to 17-M.Hardman. PENALTY on BUF-33-S.Neal, Defensive Holding, 5 yards, enforced at KC 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_07_NYG_JAX,515,"(6:58) 8-D.Jones scrambles right end ran ob at NYG 27 for 2 yards (2-R.Jenkins). PENALTY on JAX-41-J.Allen, Defensive Holding, 5 yards, enforced at NYG 27.",TRUE,Offense,1,10,75,2,8,73,0.589783141978276,1,5,70,0.8600910851513593,TRUE,0.2703079431730834
2022_17_CAR_TB,3936,"(1:58) (Shotgun) 14-S.Darnold pass incomplete deep middle to 12-S.Smith [79-P.O'Connor]. PENALTY on TB-9-J.Tryon, Defensive Holding, 5 yards, enforced at CAR 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_13_LAC_LV,674,"(5:07) 28-J.Jacobs left guard to LV 33 for 8 yards (49-D.Tranquill). PENALTY on LAC-96-B.Fehoko, Defensive Holding, 5 yards, enforced at LV 33.",TRUE,Offense,1,10,75,2,2,67,0.7934108236048433,1,5,70,0.8600910851513593,TRUE,0.06668026154651607
2022_06_SF_ATL,1271,"(7:07) 1-M.Mariota pass incomplete deep right to 8-K.Pitts. PENALTY on SF-54-F.Warner, Defensive Holding, 5 yards, enforced at ATL 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_17_CAR_TB,266,"(11:39) 12-T.Brady pass incomplete deep left to 13-M.Evans. PENALTY on CAR-28-K.Taylor, Defensive Holding, 5 yards, enforced at TB 25 - No Play.",TRUE,Offense,1,10,75,2,10,75,0.508887972174827,1,5,70,0.8600910851513593,TRUE,0.3512031129765324
2022_14_PHI_NYG,803,"(:46) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short middle to 11-A.Brown. PENALTY on NYG-37-F.Moreau, Defensive Holding, 5 yards, enforced at PHI 24 - No Play.",TRUE,Offense,1,10,76,2,10,76,0.5091131775590705,1,5,71,0.860199484937917,TRUE,0.3510863073788465
2022_10_ATL_CAR,2883,"(14:47) 33-D.Foreman right tackle to CAR 47 for 23 yards (34-D.Hall). PENALTY on ATL-98-A.Anderson, Defensive Holding, 5 yards, enforced at CAR 47.",TRUE,Offense,1,10,76,1,10,53,0.726599733144979,1,5,71,0.860199484937917,TRUE,0.13359975179293793
2022_04_TEN_IND,3154,"(8:40) 17-R.Tannehill pass incomplete short right. PENALTY on IND-5-S.Gilmore, Defensive Holding, 5 yards, enforced at TEN 22 - No Play.",TRUE,Offense,1,10,78,2,10,78,0.5095635771399801,1,5,73,0.8604160734972303,TRUE,0.35085249635725013
2022_05_NYG_GB,2650,"(2:11) 8-D.Jones scrambles right end pushed ob at NYG 35 for 14 yards (59-D.Campbell). PENALTY on GB-29-R.Douglas, Defensive Holding, 5 yards, enforced at NYG 35.",TRUE,Offense,1,10,79,1,10,65,0.728742563849774,1,5,74,0.8605242623190417,TRUE,0.13178169846926768
2022_14_LV_LA,489,"(7:03) 4-D.Carr pass short middle to 28-J.Jacobs to LV 26 for 6 yards (54-L.Floyd). PENALTY on LA-45-B.Wagner, Defensive Holding, 5 yards, enforced at LV 20 - No Play.",TRUE,Offense,1,10,80,2,10,80,0.5100139611952235,1,5,75,0.8606323808683689,TRUE,0.35061841967314544
2022_13_LAC_LV,409,"(8:21) 4-D.Carr pass short middle to 28-J.Jacobs to LV 23 for 4 yards (49-D.Tranquill). PENALTY on LAC-26-A.Samuel, Defensive Holding, 5 yards, enforced at LV 19 - No Play.",TRUE,Offense,1,10,81,2,10,81,0.5102391471724075,1,5,76,0.8607404291698025,TRUE,0.35050128199739505
2022_11_CHI_ATL,1099,"(12:45) (Shotgun) 1-M.Mariota scrambles left guard to ATL 14 for 4 yards (55-A.Muhammad; 9-J.Brisker). PENALTY on CHI-6-K.Gordon, Defensive Holding, 5 yards, enforced at ATL 14.",TRUE,Offense,1,10,90,2,6,86,0.669095948573201,1,5,85,0.8617097067973384,TRUE,0.1926137582241374
2022_13_CLE_HOU,1793,"(1:22) (Shotgun) 27-K.Hunt left guard to CLE 16 for 7 yards (91-R.Lopez). PENALTY on HOU-96-M.Collins, Defensive Holding, 5 yards, enforced at CLE 16.",TRUE,Offense,1,10,91,2,3,84,0.7678605962587589,1,5,86,0.8618170539778143,TRUE,0.09395645771905536
2022_04_CLE_ATL,2969,"(8:40) 25-T.Allgeier right end to CLE 7 for 42 yards (22-G.Delpit). PENALTY on CLE-93-T.Togiai, Defensive Holding, 3 yards, enforced at CLE 7.",TRUE,Offense,1,10,49,1,10,7,0.7182884651043593,1,7,46,0.8123121389082286,TRUE,0.09402367380386933
2022_03_KC_IND,1649,"(1:54) 15-P.Mahomes pass incomplete short middle to 87-T.Kelce (58-B.Okereke). PENALTY on IND-44-Z.Franklin, Defensive Holding, 0 yards, enforced at IND 1 - No Play.",TRUE,Offense,2,1,1,3,1,1,0.6198909889676847,2,1,1,0.8101204892748416,TRUE,0.1902295003071569
2022_17_DEN_KC,978,"(11:48) 3-R.Wilson pass incomplete deep right. PENALTY on KC-35-Ja.Watson, Defensive Holding, 5 yards, enforced at KC 39 - No Play.",TRUE,Offense,2,6,39,3,6,39,0.42556700709106937,2,1,34,0.8146526236030825,TRUE,0.3890856165120132
2022_06_TB_PIT,2504,"(8:29) (Shotgun) 12-T.Brady pass incomplete short right to 13-M.Evans. PENALTY on PIT-42-J.Pierre, Defensive Holding, 5 yards, enforced at PIT 9 - No Play.",TRUE,Offense,2,6,9,3,6,9,0.41897209959776566,2,1,4,0.810535982826411,TRUE,0.3915638832286454
2022_06_BUF_KC,1729,"(2:46) (Shotgun) 15-P.Mahomes pass incomplete short right. PENALTY on BUF-24-K.Elam, Defensive Holding, 5 yards, enforced at KC 31 - No Play.",TRUE,Offense,2,6,69,3,6,69,0.43218850672004683,2,1,64,0.8186998258795873,TRUE,0.3865113191595405
2022_07_GB_WAS,2362,"(14:18) 8-B.Robinson left tackle to WAS 29 for -1 yards (91-P.Smith). PENALTY on GB-97-K.Clark, Defensive Holding, 5 yards, enforced at WAS 30 - No Play.",TRUE,Offense,2,6,70,3,6,70,0.43240965492680505,2,1,65,0.8188335401334753,TRUE,0.38642388520667026
2022_03_DET_MIN,3213,"(12:15) (Shotgun) 16-J.Goff pass incomplete deep left to 84-S.Zylstra. PENALTY on MIN-54-E.Kendricks, Defensive Holding, 5 yards, enforced at DET 13 - No Play.",TRUE,Offense,2,6,87,3,6,87,0.43617322692298094,2,1,82,0.8210949401895914,TRUE,0.38492171326661045
2022_09_LV_JAX,3047,"(9:20) (Shotgun) 16-T.Lawrence pass short left to 11-M.Jones pushed ob at JAX 23 for 15 yards (29-A.Averett). Penalty on LV-29-A.Averett, Defensive Holding, declined.",FALSE,Offense,2,11,92,1,10,77,0.7308748203308305,2,1,82,0.8210949401895914,FALSE,0.09022011985876088
2022_04_WAS_DAL,3062,"(11:56) 20-T.Pollard right end to DAL 8 for 2 yards (20-B.McCain). Penalty on DAL-86-D.Schultz, Offensive Holding, declined.",FALSE,Defense,2,13,94,3,11,92,0.25436026352165464,2,10,91,0.5124907633351299,TRUE,0.25813049981347524
2022_04_CLE_ATL,1605,"(:28) 68-M.Dunn and 72-H.Froholdt reported in as eligible.  7-J.Brissett pass incomplete short right to 85-D.Njoku (27-R.Grant). PENALTY on CLE-77-W.Teller, Offensive Holding, 10 yards, enforced at ATL 1 - No Play.",TRUE,Defense,2,1,1,3,1,1,0.6198909889676847,2,11,11,0.45344191305991044,TRUE,0.16644907590777425
2022_17_ARI_ATL,308,"(9:09) (No Huddle) 6-J.Conner left end pushed ob at ATL 3 for 7 yards (24-A.Terrell). PENALTY on ARI-79-J.Jones, Offensive Holding, 10 yards, enforced at ATL 10 - No Play.",TRUE,Defense,2,1,10,3,1,10,0.6218000555385502,2,11,20,0.4554525869987488,TRUE,0.16634746853980142
2022_03_PIT_CLE,2635,"(6:39) 68-M.Dunn reported in as eligible.  7-J.Brissett scrambles right end ran ob at PIT 31 for 5 yards (50-M.Reed). PENALTY on CLE-68-M.Dunn, Offensive Holding, 10 yards, enforced at PIT 36 - No Play.",TRUE,Defense,2,1,36,3,1,36,0.6272937906860299,2,11,46,0.46126913563923677,TRUE,0.1660246550467931
2022_08_WAS_IND,2406,"(:37) (Shotgun) 4-S.Ehlinger scrambles left end ran ob at WAS 32 for 21 yards (31-K.Curl). PENALTY on IND-69-M.Pryor, Offensive Holding, 10 yards, enforced at IND 47 - No Play.",TRUE,Defense,2,1,53,3,1,53,0.6308682596502861,2,11,63,0.46507807402457074,TRUE,0.1657901856257154
2022_05_LV_KC,1614,"(3:59) 28-J.Jacobs up the middle to LV 35 for 1 yard (47-D.Harris). PENALTY on LV-77-T.Munford, Offensive Holding, 10 yards, enforced at LV 34 - No Play.",TRUE,Defense,2,1,66,3,1,66,0.6335920438424999,2,11,76,0.4679935661440998,TRUE,0.16559847769840008
2022_11_LA_NO,1800,"(:36) (No Huddle, Shotgun) 9-M.Stafford pass short middle to 19-B.Powell to NO 9 for 5 yards (56-D.Davis). PENALTY on LA-71-B.Evans, Offensive Holding, 10 yards, enforced at NO 14 - No Play.",TRUE,Defense,2,2,14,3,2,14,0.5832531259214911,2,12,24,0.41587829041122754,TRUE,0.1673748355102636
2022_03_LV_TEN,241,"(10:11) 17-R.Tannehill pass short left to 22-D.Henry to LV 20 for -3 yards (50-J.Brown). PENALTY on TEN-60-B.Jones, Offensive Holding, 10 yards, enforced at LV 17 - No Play.",TRUE,Defense,2,2,17,3,2,17,0.5839100757516271,2,12,27,0.416535144461425,TRUE,0.16737493129020214
2022_12_LAC_ARI,3881,"(1:07) (No Huddle, Shotgun) 10-J.Herbert pass short left to 30-A.Ekeler to ARI 7 for 13 yards (34-J.Thompson). PENALTY on LAC-77-Z.Johnson, Offensive Holding, 10 yards, enforced at ARI 20 - No Play.",TRUE,Defense,2,2,20,3,2,20,0.5845667276077973,2,12,30,0.4171922949954693,TRUE,0.16737443261232798
2022_10_ATL_CAR,2588,"(4:13) 75-C.Erving reported in as eligible.  33-D.Foreman up the middle to ATL 27 for 3 yards (97-G.Jarrett). PENALTY on CAR-70-B.Christensen, Offensive Holding, 10 yards, enforced at ATL 30 - No Play.",TRUE,Defense,2,2,30,3,2,30,0.5867533869416669,2,12,40,0.41938490974335496,TRUE,0.16736847719831194
2022_07_KC_SF,4065,"(5:08) (No Huddle, Shotgun) 10-J.Garoppolo scrambles left tackle to KC 41 for 14 yards (35-Ja.Watson). PENALTY on SF-69-M.McGlinchey, Offensive Holding, 10 yards, enforced at SF 45 - No Play.",TRUE,Defense,2,2,55,3,2,55,0.5922049138997456,2,12,65,0.4248802132031862,TRUE,0.16732470069655941
2022_07_DET_DAL,2419,"(2:23) 30-Ja.Williams up the middle to DET 45 for 4 yards (55-L.Vander Esch). PENALTY on DET-68-T.Decker, Offensive Holding, 10 yards, enforced at DET 45.",TRUE,Defense,2,2,59,1,10,55,0.7269576039282822,2,12,69,0.4257612244758993,TRUE,0.3011963794523829
2022_08_DEN_JAX,3261,"(12:11) 1-T.Etienne left guard to DEN 45 for 18 yards (31-J.Simmons). PENALTY on JAX-79-L.Fortner, Offensive Holding, 10 yards, enforced at JAX 37 - No Play.",TRUE,Defense,2,2,63,3,2,63,0.5939446887339842,2,12,73,0.4266427073743866,TRUE,0.16730198135959762
2022_04_WAS_DAL,2100,"(10:44) (Shotgun) 10-C.Rush pass deep right intended for 20-T.Pollard INTERCEPTED by 31-K.Curl at DAL 30. 31-K.Curl ran ob at DAL 30 for no gain. PENALTY on WAS-3-W.Jackson, Defensive Holding, 5 yards, enforced at DAL 8 - No Play.",TRUE,Offense,2,17,92,3,17,92,0.11270160948038851,2,12,87,0.4297315341983793,TRUE,0.31702992471799074
2022_01_BAL_NYJ,3071,"(13:17) (Shotgun) 8-L.Jackson right end to BAL 28 for 5 yards (57-C.Mosley). PENALTY on BAL-80-I.Likely, Offensive Holding, 10 yards, enforced at BAL 23 - No Play.",TRUE,Defense,2,2,77,3,2,77,0.5969836040259249,2,12,87,0.4297315341983793,TRUE,0.1672520698275456
2022_10_WAS_PHI,861,"(2:03) (No Huddle, Shotgun) 14-K.Gainwell up the middle to WAS 24 for 2 yards (91-J.Ridgeway; 95-C.Toohill). PENALTY on PHI-88-D.Goedert, Offensive Holding, 10 yards, enforced at WAS 26 - No Play.",TRUE,Defense,2,3,26,3,3,26,0.5454486627228323,2,13,36,0.37905501332121744,TRUE,0.16639364940161488
2022_13_MIA_SF,1593,"(6:19) (Shotgun) 13-B.Purdy sacked at MIA 45 for -7 yards (sack split by 43-A.Van Ginkel and 92-Z.Sieler). Penalty on SF-65-A.Banks, Offensive Holding, declined.",FALSE,Defense,2,3,38,3,10,45,0.27824464591351883,2,13,48,0.3816034875765063,TRUE,0.10335884166298748
2022_07_SEA_LAC,491,"(10:05) (No Huddle) 9-K.Walker right end to LAC 32 for 7 yards (49-D.Tranquill). PENALTY on SEA-87-N.Fant, Offensive Holding, 10 yards, enforced at LAC 39 - No Play.",TRUE,Defense,2,3,39,3,3,39,0.5483515058717445,2,13,49,0.3818161570689359,TRUE,0.16653534880280862
2022_11_PHI_IND,2594,"(4:21) 21-Z.Moss right tackle to PHI 46 for 2 yards (57-T.Edwards; 22-M.Epps). PENALTY on IND-75-W.Fries, Offensive Holding, 10 yards, enforced at PHI 48 - No Play.",TRUE,Defense,2,3,48,3,3,48,0.5503592528922546,2,13,58,0.38373221245487193,TRUE,0.1666270404373827
2022_16_NYG_MIN,1716,"(1:37) (No Huddle, Shotgun) 26-S.Barkley up the middle to MIN 41 for 8 yards (54-E.Kendricks). PENALTY on NYG-76-J.Feliciano, Offensive Holding, 10 yards, enforced at MIN 44.",TRUE,Defense,2,3,49,1,10,44,0.7249856992046749,2,13,59,0.3839453317248653,TRUE,0.34104036747980965
2022_08_MIA_DET,665,"(4:09) 31-R.Mostert right tackle to DET 46 for 3 yards (34-A.Anzalone, 25-W.Harris). PENALTY on MIA-74-L.Eichenberg, Offensive Holding, 10 yards, enforced at DET 49 - No Play.",TRUE,Defense,2,3,49,3,3,49,0.5505822358729695,2,13,59,0.3839453317248653,TRUE,0.16663690414810423
2022_16_BUF_CHI,2424,"(5:53) 17-J.Allen scrambles left guard to BUF 45 for 5 yards (53-N.Morrow). PENALTY on BUF-79-S.Brown, Offensive Holding, 10 yards, enforced at BUF 40 - No Play.",TRUE,Defense,2,3,60,3,3,60,0.5530336878368888,2,13,70,0.38629256997490247,TRUE,0.1667411178619863
2022_10_DEN_TEN,2533,"(13:18) (Shotgun) 17-R.Tannehill pass incomplete deep right to 81-A.Hooper. PENALTY on TEN-55-A.Brewer, Offensive Holding, 10 yards, enforced at TEN 37 - No Play.",TRUE,Defense,2,3,63,3,3,63,0.5537018234630333,2,13,73,0.3869336492909584,TRUE,0.1667681741720749
2022_10_CLE_MIA,2870,"(:06) (No Huddle) 24-N.Chubb left tackle to CLE 48 for 17 yards (32-V.McKinley). PENALTY on CLE-72-H.Froholdt, Offensive Holding, 10 yards, enforced at CLE 33.",TRUE,Defense,2,3,69,3,1,67,0.6338012150114569,2,13,79,0.3882169819971718,TRUE,0.2455842330142851
2022_10_DAL_GB,713,"(2:41) 20-T.Pollard right guard to DAL 26 for 2 yards (58-I.McDuffie). PENALTY on DAL-73-Ty.Smith, Offensive Holding, 10 yards, enforced at DAL 24 - No Play.",TRUE,Defense,2,3,76,3,3,76,0.5565948062634041,2,13,86,0.3897161641274926,TRUE,0.16687864213591147
2022_14_LV_LA,1058,"(10:15) 28-J.Jacobs left end to LA 13 for -5 yards (96-K.Thomas). Penalty on LV-76-J.Simpson, Offensive Holding, declined.",FALSE,Defense,2,4,8,3,9,13,0.30632363607159435,2,14,18,0.3375035954094081,TRUE,0.031179959337813756
2022_10_DET_CHI,176,"(11:58) 32-D.Montgomery right tackle to DET 4 for 5 yards (55-D.Barnes, 5-D.Elliott). PENALTY on CHI-70-B.Jones, Offensive Holding, 10 yards, enforced at DET 9 - No Play.",TRUE,Defense,2,4,9,3,4,9,0.5005802790294831,2,14,19,0.3377051093138302,TRUE,0.1628751697156529
2022_05_DAL_LA,3319,"(4:10) (No Huddle, Shotgun) 9-M.Stafford pass incomplete short left to 10-C.Kupp. PENALTY on LA-79-R.Havenstein, Offensive Holding, 10 yards, enforced at DAL 16 - No Play.",TRUE,Defense,2,4,16,3,4,16,0.5021572146179006,2,14,26,0.3391173540993609,TRUE,0.16303986051853975
2022_03_ATL_SEA,3549,"(2:16) (No Huddle) 7-G.Smith pass short left to 20-R.Penny to ATL 10 for 14 yards (28-M.Ford). PENALTY on SEA-68-D.Lewis, Offensive Holding, 10 yards, enforced at ATL 24 - No Play.",TRUE,Defense,2,4,24,3,4,24,0.5039593723411,2,14,34,0.3407348603562276,TRUE,0.16322451198487242
2022_08_DEN_JAX,373,"(10:04) (Shotgun) 1-T.Etienne left tackle to DEN 29 for 2 yards (49-A.Singleton). PENALTY on JAX-74-C.Robinson, Offensive Holding, 10 yards, enforced at DEN 31 - No Play.",TRUE,Defense,2,4,31,3,4,31,0.5055361775604336,2,14,41,0.34215322963389455,TRUE,0.163382947926539
2022_10_ATL_CAR,2040,"(12:21) (No Huddle, Shotgun) 25-T.Allgeier left end pushed ob at CAR 19 for 9 yards (25-X.Woods). PENALTY on ATL-46-P.Hesse, Offensive Holding, 13 yards, enforced at CAR 28 - No Play.",TRUE,Defense,2,1,28,3,1,28,0.6256068339114462,2,14,41,0.34215322963389455,TRUE,0.2834536042775517
2022_16_GB_MIA,816,"(2:00) (Shotgun) 1-T.Tagovailoa scrambles up the middle to GB 36 for 3 yards (94-D.Lowry). PENALTY on MIA-58-C.Williams, Offensive Holding, 10 yards, enforced at GB 39 - No Play.",TRUE,Defense,2,4,39,3,4,39,0.5073381039952374,2,14,49,0.34377768387151075,TRUE,0.16356042012372662
2022_03_LA_ARI,2059,"(:20) (No Huddle, Shotgun) 1-K.Murray pass incomplete deep left to 2-M.Brown (5-J.Ramsey). PENALTY on ARI-74-D.Humphries, Offensive Holding, 10 yards, enforced at LA 45 - No Play.",TRUE,Defense,2,4,45,3,4,45,0.5086894262777109,2,14,55,0.34499843003445657,TRUE,0.16369099624325428
2022_14_MIN_DET,789,"(3:45) (No Huddle, Shotgun) 32-D.Swift up the middle to DET 32 for 1 yard (95-K.Tonga). PENALTY on DET-73-Jo.Jackson, Offensive Holding, 10 yards, enforced at DET 31 - No Play.",TRUE,Defense,2,4,69,3,4,69,0.5140932485031229,2,14,79,0.34990176446727117,TRUE,0.1641914840358517
2022_03_JAX_LAC,3018,"(:58) (No Huddle) 10-J.Herbert pass incomplete deep right to 5-J.Palmer. PENALTY on LAC-74-S.Norton, Offensive Holding, 10 yards, enforced at LAC 31 - No Play.",TRUE,Defense,2,4,69,3,4,69,0.5140932485031229,2,14,79,0.34990176446727117,TRUE,0.1641914840358517
2022_08_PIT_PHI,3678,"(8:40) 35-B.Scott right tackle to PHI 15 for 4 yards (92-I.Loudermilk). PENALTY on PHI-69-L.Dickerson, Offensive Holding, 5 yards, enforced at PHI 11 - No Play.",TRUE,Defense,2,9,89,3,9,89,0.32106567332021313,2,14,94,0.3529826196164696,FALSE,0.031916946296256465
2022_02_ATL_LA,1262,"(4:01) (Shotgun) 84-C.Patterson left tackle to LA 4 for 1 yard (24-T.Rapp). PENALTY on ATL-67-D.Dalman, Offensive Holding, 10 yards, enforced at LA 5 - No Play.",TRUE,Defense,2,5,5,3,5,5,0.45860965522128333,2,15,15,0.3011557996441227,TRUE,0.15745385557716063
2022_02_NYJ_CLE,2843,"(15:00) 32-Mi.Carter left tackle to CLE 5 for 24 yards (94-A.Wright). PENALTY on NYJ-76-G.Fant, Offensive Holding, 10 yards, enforced at CLE 29 - No Play.",TRUE,Defense,2,5,29,3,5,29,0.4639838876804785,2,15,39,0.3057268605066325,TRUE,0.158257027173846
2022_11_KC_LAC,989,"(:09) (Shotgun) 15-P.Mahomes scrambles left end to LAC 29 for 5 yards (59-D.Tuszka). PENALTY on KC-52-C.Humphrey, Offensive Holding, 10 yards, enforced at LAC 34 - No Play.",TRUE,Defense,2,5,34,3,5,34,0.4651046151424845,2,15,44,0.3066840392785473,TRUE,0.1584205758639372
2022_12_ATL_WAS,1868,"(12:27) (Shotgun) 24-A.Gibson right tackle to ATL 36 for 4 yards (9-L.Carter). PENALTY on WAS-68-A.Norwell, Offensive Holding, 10 yards, enforced at ATL 40 - No Play.",TRUE,Defense,2,5,40,3,5,40,0.46644995236276676,2,15,50,0.30783485621698087,TRUE,0.1586150961457859
2022_17_CHI_DET,3198,"(6:44) (Shotgun) 1-J.Fields pass short right to 85-C.Kmet to DET 47 for 9 yards (23-M.Hughes). DET-44-M.Rodriguez was injured during the play.  PENALTY on DET-31-K.Joseph, Defensive Holding, 5 yards, enforced at CHI 44 - No Play.",TRUE,Offense,2,20,56,3,20,56,0.06979445175056108,2,15,51,0.30802689202618655,TRUE,0.23823244027562546
2022_18_DAL_WAS,3395,"(12:04) (No Huddle, Shotgun) 4-D.Prescott pass short middle to 86-D.Schultz to WAS 29 for 20 yards (51-D.Mayo). PENALTY on DAL-73-Ty.Smith, Offensive Holding, 10 yards, enforced at WAS 49 - No Play.",TRUE,Defense,2,5,49,3,5,49,0.4684688674282101,2,15,59,0.30956556709969496,TRUE,0.15890330032851513
