desc,down,ydstogo,yardline_100,penalty_yards,penalty_accepted,penalty_type
"(12:16) (No Huddle, Shotgun) 12-T.Brady pass short left to 29-R.White to TB 41 for 9 yards (1-J.Ward). PENALTY on TB-14-C.Godwin, Offensive Holding, 10 yards, enforced at TB 32 - No Play.",2,10,68,-10,TRUE,Offensive Holding
"(8:48) (No Huddle, Shotgun) 12-T.Brady pass short right to 13-M.Evans to SF 30 for 3 yards (1-J.Ward). SF-38-D.Lenoir was injured during the play.  PENALTY on TB-13-M.Evans, Illegal Forward Pass, 5 yards, enforced at SF 30.",3,6,33,-5,TRUE,Illegal Forward Pass
"(12:16) 37-M.Mack up the middle to ARI 31 for 5 yards (34-J.Thompson). PENALTY on DEN-69-T.Compton, Offensive Holding, 10 yards, enforced at ARI 36 - No Play.",1,10,36,-10,TRUE,Offensive Holding
"(3:59) 14-A.Lee punts 44 yards to DEN 8, Center-46-A.Brewer. 12-M.Washington MUFFS catch, and recovers at DEN 8. PENALTY on DEN-27-D.Mathis, Illegal Block Above the Waist, 4 yards, enforced at DEN 8.",4,1,52,4,TRUE,Illegal Block Above the Waist
"(:21) (No Huddle, Shotgun) PENALTY on ARI, Illegal Shift, 5 yards, enforced at DEN 45 - No Play.",2,4,45,-5,TRUE,Illegal Shift
"(:17) (Shotgun) 12-C.McCoy pass incomplete short middle to 85-T.McBride. PENALTY on DEN-34-E.Bassey, Defensive Pass Interference, 12 yards, enforced at 50 - No Play.",3,9,50,12,TRUE,Defensive Pass Interference
"(11:37) (Shotgun) 19-T.McSorley pass short right to 18-A.Green to DEN 36 for 11 yards (27-D.Mathis). PENALTY on ARI-79-J.Jones, Illegal Formation, 5 yards, enforced at DEN 47 - No Play.",2,8,47,-5,TRUE,Illegal Formation
"(10:14) (Shotgun) 19-T.McSorley pass incomplete short right to 2-M.Brown. PENALTY on DEN-56-B.Browning, Defensive Offside, 5 yards, enforced at DEN 40 - No Play.",2,12,40,5,TRUE,Defensive Offside
"(10:06) (Shotgun) 19-T.McSorley scrambles right end to DEN 30 for 5 yards (47-J.Jewell). PENALTY on ARI-76-W.Hernandez, Offensive Holding, 10 yards, enforced at DEN 35 - No Play.",3,7,35,-10,TRUE,Offensive Holding
"(5:58) (Shotgun) 19-T.McSorley pass incomplete short middle. PENALTY on ARI-19-T.McSorley, Intentional Grounding, 11 yards, enforced at ARI 25.",1,10,75,-11,TRUE,Intentional Grounding
"(3:22) (Shotgun) PENALTY on ARI-99-J.Watt, Neutral Zone Infraction, 5 yards, enforced at DEN 30 - No Play.",3,14,70,5,TRUE,Neutral Zone Infraction
"(12:58) 28-L.Murray left guard to ARI 44 for 3 yards (52-V.Dimukeje). PENALTY on ARI, Defensive Too Many Men on Field, 5 yards, enforced at ARI 47 - No Play.",3,1,47,5,TRUE,Defensive Too Many Men on Field
"(10:18) (Shotgun) 19-T.McSorley pass short middle intended for 18-A.Green INTERCEPTED by 31-J.Simmons at ARI 33. 31-J.Simmons to ARI 10 for 23 yards (75-M.Garcia). ARI-75-M.Garcia was injured during the play.  PENALTY on ARI-76-W.Hernandez, Unnecessary Roughness, 5 yards, enforced at ARI 10.",3,8,73,-5,TRUE,Unnecessary Roughness
"(7:41) 4-D.Ridder pass incomplete deep left to 17-O.Zaccheaus. PENALTY on NO-32-T.Mathieu, Defensive Pass Interference, 19 yards, enforced at ATL 33 - No Play.",2,2,67,19,TRUE,Defensive Pass Interference
"(3:10) (Shotgun) PENALTY on NO-14-A.Dalton, False Start, 5 yards, enforced at NO 26 - No Play.",3,4,74,-5,TRUE,False Start
"(5:54) (Punt formation) PENALTY on ATL-46-P.Hesse, False Start, 5 yards, enforced at ATL 23 - No Play.",4,2,77,-5,TRUE,False Start
"(14:17) PENALTY on NO-99-S.Tuttle, Neutral Zone Infraction, 5 yards, enforced at ATL 36 - No Play.",1,10,64,5,TRUE,Neutral Zone Infraction
"(11:36) 4-D.Ridder pass incomplete short left to 5-D.London. Penalty on ATL-70-J.Matthews, Offensive Holding, offsetting, enforced at NO 6 - No Play. Penalty on NO-29-P.Adebo, Defensive Pass Interference, offsetting.",2,4,6,NA,TRUE,NA
"(5:28) 7-T.Hill at quarterback. (Shotgun) 70-T.Penning and 67-L.Young reported in as eligible.  PENALTY on NO-70-T.Penning, False Start, 5 yards, enforced at ATL 27 - No Play.",2,1,27,-5,TRUE,False Start
"(3:39) (Shotgun) 14-A.Dalton pass short right to 83-J.Johnson for 22 yards, TOUCHDOWN. PENALTY on ATL-54-R.Evans, Roughing the Passer, 15 yards, enforced between downs. Pass 12, YAC 10",2,9,22,15,TRUE,Roughing the Passer
"(2:52) 4-D.Ridder pass incomplete deep left to 5-D.London. PENALTY on NO-27-A.Taylor, Defensive Pass Interference, 11 yards, enforced at ATL 17 - No Play.",2,7,83,11,TRUE,Defensive Pass Interference
"TWO-POINT CONVERSION ATTEMPT. 4-D.Ridder is sacked. ATTEMPT FAILS. PENALTY on NO-94-C.Jordan, Face Mask, 1 yard, enforced at NO 2 - No Play.",NA,0,2,NA,TRUE,Face Mask
"(6:16) 4-B.Gillikin punts 53 yards to ATL 17, Center-49-Z.Wood. 35-A.Williams to ATL 37 for 20 yards (46-A.Prentice). PENALTY on ATL-28-M.Ford, Offensive Holding, 10 yards, enforced at ATL 20.",4,5,70,10,TRUE,Offensive Holding
"9-J.Tucker kicks 65 yards from BAL 35 to CLE 0. 34-J.Ford to CLE 35 for 35 yards (9-J.Tucker; 3-J.Proche). PENALTY on CLE-51-J.Kunaszyk, Offensive Holding, 10 yards, enforced at CLE 21.",NA,0,35,-10,TRUE,Offensive Holding
"(11:50) (Shotgun) 2-T.Huntley pass incomplete short right to 89-M.Andrews. PENALTY on CLE-23-M.Emerson, Defensive Pass Interference, 12 yards, enforced at BAL 23 - No Play.",3,9,77,12,TRUE,Defensive Pass Interference
"(10:24) (Shotgun) 4-D.Watson pass short right to 27-K.Hunt to CLE 15 for 3 yards (50-J.Houston). Penalty on CLE-72-H.Froholdt, Offensive Holding, declined.",3,11,88,NA,FALSE,NA
"(8:06) (Shotgun) 35-G.Edwards left guard to CLE 35 for 10 yards (43-J.Johnson). Penalty on CLE-94-A.Wright, Defensive Offside, declined.",2,3,45,NA,FALSE,NA
"(:27) (Shotgun) PENALTY on BAL, Delay of Game, 5 yards, enforced at BAL 44 - No Play.",1,10,56,-5,TRUE,Delay of Game
"(8:28) (Shotgun) 2-T.Huntley pass incomplete short right to 13-D.Duvernay. Penalty on BAL-42-P.Ricard, Offensive Holding, offsetting, enforced at CLE 15 - No Play. Penalty on CLE-94-A.Wright, Defensive Offside, offsetting.",3,10,15,NA,TRUE,NA
"(7:30) (Shotgun) 4-D.Watson sacked at CLE 12 for 0 yards (50-J.Houston). PENALTY on BAL-50-J.Houston, Face Mask, 15 yards, enforced at CLE 12 - No Play.",3,7,88,15,TRUE,Face Mask
"(1:37) (Shotgun) 27-K.Hunt left end to BAL 29 for 3 yards (36-C.Clark). PENALTY on CLE-11-D.Peoples-Jones, Offensive Holding, 10 yards, enforced at BAL 32 - No Play.",3,2,32,-10,TRUE,Offensive Holding
"(10:49) (Shotgun) PENALTY on BAL-43-J.Hill, False Start, 5 yards, enforced at BAL 28 - No Play.",1,10,72,-5,TRUE,False Start
"(3:58) 12-T.Brady pass short middle to 13-M.Evans to CIN 26 for 33 yards (24-V.Bell; 29-C.Taylor-Britt). PENALTY on TB-14-C.Godwin, Illegal Blindside Block, 15 yards, enforced at CIN 35.",1,10,59,-15,TRUE,Illegal Blindside Block
"(:03) 67-L.Goedeke reported in as eligible.  14-C.Godwin right end to CIN 3 for 2 yards (55-L.Wilson; 57-G.Pratt). PENALTY on CIN-57-G.Pratt, Defensive Offside, 2 yards, enforced at CIN 5 - No Play.",2,5,5,2,TRUE,Defensive Offside
"(11:06) PENALTY on TB-13-M.Evans, False Start, 5 yards, enforced at TB 49 - No Play.",1,10,51,-5,TRUE,False Start
"(10:49) 7-L.Fournette left end to TB 30 for 9 yards (30-J.Bates). PENALTY on TB-41-K.Kieft, Offensive Holding, 11 yards, enforced at TB 21 - No Play.",1,10,79,-11,TRUE,Offensive Holding
"(8:14) (Shotgun) 9-J.Burrow sacked at TB 47 for -23 yards (sack split by 45-D.White and 98-A.Nelson). PENALTY on TB-54-L.David, Defensive Holding, 5 yards, enforced at TB 24 - No Play.",4,3,24,5,TRUE,Defensive Holding
"(7:27) (Shotgun) PENALTY on CIN-73-J.Williams, False Start, 5 yards, enforced at TB 15 - No Play.",2,6,15,-5,TRUE,False Start
"(6:19) (Shotgun) 9-J.Burrow pass short right to 1-J.Chase to TB 10 for 7 yards (24-C.Davis, 26-L.Ryan) [79-P.O'Connor]. PENALTY on TB-24-C.Davis, Face Mask, 5 yards, enforced at TB 10.",3,8,17,5,TRUE,Face Mask
"(12:17) (Shotgun) 12-T.Brady pass incomplete short left to 13-M.Evans. PENALTY on CIN-23-D.Hill, Defensive Pass Interference, 15 yards, enforced at TB 36 - No Play.",1,10,64,15,TRUE,Defensive Pass Interference
"(12:13) (Shotgun) 7-L.Fournette left tackle to CIN 45 for 4 yards (55-L.Wilson). PENALTY on TB-60-N.Leverett, Offensive Holding, 10 yards, enforced at CIN 49 - No Play.",1,10,49,-10,TRUE,Offensive Holding
"(9:18) 28-J.Mixon right tackle to CIN 45 for 7 yards (54-L.David). PENALTY on CIN-77-H.Adeniji, Illegal Formation, 5 yards, enforced at CIN 38 - No Play.",1,10,62,-5,TRUE,Illegal Formation
"(2:32) (Run formation) 77-H.Adeniji reported in as eligible.  PENALTY on TB-56-R.Nunez-Roches, Encroachment, 7 yards, enforced at TB 20 - No Play.",4,1,20,7,TRUE,Encroachment
"(1:09) (No Huddle, Shotgun) 12-T.Brady pass deep right to 84-C.Brate to CIN 19 for 21 yards (55-L.Wilson). Penalty on CIN, Defensive Too Many Men on Field, declined.",2,3,40,NA,FALSE,NA
"(10:43) (Shotgun) PENALTY on DAL, Delay of Game, 5 yards, enforced at JAX 41 - No Play.",4,7,41,-5,TRUE,Delay of Game
"(3:02) 9-L.Cooke punts 61 yards to DAL 11, Center-46-R.Matiscik. 9-K.Turpin ran ob at DAL 27 for 16 yards (42-A.Wingard). PENALTY on DAL-54-S.Williams, Unnecessary Roughness, 13 yards, enforced at DAL 27.",4,7,72,13,TRUE,Unnecessary Roughness
"(:09) 4-D.Prescott pass incomplete deep right to 88-C.Lamb. PENALTY on JAX-37-T.Herndon, Defensive Pass Interference, 17 yards, enforced at DAL 36 - No Play.",3,1,64,17,TRUE,Defensive Pass Interference
"(1:51) (Shotgun) PENALTY on JAX-17-E.Engram, False Start, 5 yards, enforced at JAX 25 - No Play.",2,10,75,-5,TRUE,False Start
"(4:07) 16-T.Lawrence pass deep right to 7-Z.Jones for 59 yards, TOUCHDOWN. Penalty on DAL-7-T.Diggs, Defensive Holding, declined.",1,10,59,NA,FALSE,NA
"(3:04) (Shotgun) 4-D.Prescott pass deep middle intended for 86-D.Schultz INTERCEPTED by 2-R.Jenkins [45-K.Chaisson] at DAL 31. 2-R.Jenkins to DAL 20 for 11 yards (63-T.Biadasz). PENALTY on JAX-33-D.Lloyd, Illegal Block Above the Waist, 10 yards, enforced at DAL 29.",2,18,92,10,TRUE,Illegal Block Above the Waist
"(9:20) (Shotgun) PENALTY on JAX-75-J.Taylor, False Start, 5 yards, enforced at JAX 26 - No Play.",3,9,74,-5,TRUE,False Start
"(Kick formation) PENALTY on DET, Delay of Game, 5 yards, enforced at NYJ 15 - No Play.",NA,0,15,-5,TRUE,Delay of Game
"3-J.Fox kicks 66 yards from DET 35 to NYJ -1. 10-B.Berrios pushed ob at NYJ 18 for 19 yards (31-K.Joseph). PENALTY on DET-42-J.Jackson, Illegal Formation, 5 yards, enforced at DET 35 - No Play.",NA,0,35,5,TRUE,Illegal Formation
"(5:08) (Shotgun) 2-Z.Wilson pass incomplete short left to 17-G.Wilson. PENALTY on DET-5-D.Elliott, Defensive Pass Interference, 12 yards, enforced at NYJ 19 - No Play.",2,11,81,12,TRUE,Defensive Pass Interference
"(4:24) (Shotgun) 2-Z.Wilson pass short left to 11-D.Mims to NYJ 44 for 13 yards (1-J.Okudah). NYJ-11-D.Mims was injured during the play.  Penalty on DET-79-J.Cominsky, Defensive Offside, declined.",2,10,69,NA,FALSE,NA
"(:27) (Shotgun) 16-J.Goff pass incomplete short left to 42-J.Jackson. Penalty on DET-58-P.Sewell, Offensive Holding, declined.",3,6,65,NA,FALSE,NA
"(10:00) (Shotgun) 16-J.Goff pass short right to 14-A.St. Brown pushed ob at NYJ 26 for 12 yards (30-M.Carter). Penalty on NYJ-22-T.Adams, Defensive Holding, declined.",4,3,38,NA,FALSE,NA
"(8:51) 30-Ja.Williams right tackle for 11 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on DET-63-E.Brown, Offensive Holding, 10 yards, enforced at NYJ 8.",1,10,11,-10,TRUE,Offensive Holding
"(8:08) (Shotgun) 32-D.Swift right end ran ob at NYJ 2 for 9 yards (9-K.Alexander). NYJ-91-J.Franklin-Myers was injured during the play.  PENALTY on DET-63-E.Brown, Offensive Holding, 10 yards, enforced at NYJ 8.",2,10,11,-10,TRUE,Offensive Holding
"(2:03) (Shotgun) 2-Z.Wilson pass incomplete short right. PENALTY on NYJ-2-Z.Wilson, Intentional Grounding, 10 yards, enforced at DET 33.",1,10,33,-10,TRUE,Intentional Grounding
"(11:15) (Shotgun) 27-Z.Knight right end to NYJ 40 for 12 yards (1-J.Okudah). PENALTY on NYJ-76-G.Fant, Offensive Holding, 10 yards, enforced at NYJ 28 - No Play.",2,7,72,-10,TRUE,Offensive Holding
"(1:19) 32-D.Swift left tackle to DET 34 for 2 yards (3-J.Whitehead). PENALTY on DET-77-F.Ragnow, Offensive Holding, 10 yards, enforced at DET 32 - No Play.",1,10,68,-10,TRUE,Offensive Holding
"(8:26) (Shotgun) 32-D.Swift left end to NYJ 34 for 2 yards (57-C.Mosley). Penalty on DET-77-F.Ragnow, Offensive Holding, offsetting, enforced at NYJ 36 - No Play. Penalty on NYJ-58-C.Lawson, Defensive Offside, offsetting.",3,5,36,NA,TRUE,NA
"(7:15) (Shotgun) 2-Z.Wilson pass deep right to 17-G.Wilson to DET 21 for 33 yards (25-W.Harris). Penalty on DET-25-W.Harris, Defensive Pass Interference, declined.",2,8,54,NA,FALSE,NA
"(9:11) 8-K.Cousins pass short middle to 4-D.Cook to MIN 31 for 6 yards (44-Z.Franklin). PENALTY on IND-5-S.Gilmore, Defensive Holding, 5 yards, enforced at MIN 25 - No Play.",1,10,75,5,TRUE,Defensive Holding
"(3:46) 4-D.Cook left end to MIN 25 for 3 yards (59-I.Odenigbo). PENALTY on IND-59-I.Odenigbo, Defensive Offside, 5 yards, enforced at MIN 22 - No Play.",1,10,78,5,TRUE,Defensive Offside
"(6:49) (Punt formation) PENALTY on IND-46-L.Rhodes, False Start, 5 yards, enforced at IND 40 - No Play.",4,8,60,-5,TRUE,False Start
"(6:40) 6-M.Haack punts 55 yards to MIN 10, Center-46-L.Rhodes. 5-J.Reagor pushed ob at MIN 20 for 10 yards (41-G.Stuard). PENALTY on MIN-29-K.Boyd, Offensive Holding, 5 yards, enforced at MIN 10.",4,13,65,5,TRUE,Offensive Holding
"(6:29) PENALTY on MIN-17-K.Osborn, False Start, 2 yards, enforced at MIN 5 - No Play.",1,10,95,-2,TRUE,False Start
"(4:06) 14-R.Wright punts 43 yards to IND 21, Center-42-A.DePaola, fair catch by 33-D.Flowers. PENALTY on MIN-29-K.Boyd, Player Out of Bounds on Kick, 5 yards, enforced at IND 21.",4,10,64,-5,TRUE,Player Out of Bounds on Kick
"(13:17) PENALTY on MIN-55-Z.Smith, Neutral Zone Infraction, 5 yards, enforced at IND 40 - No Play.",2,4,60,5,TRUE,Neutral Zone Infraction
"(11:32) (Punt formation) PENALTY on IND, Delay of Game, 5 yards, enforced at MIN 47 - No Play.",4,2,47,-5,TRUE,Delay of Game
"(10:41) 5-J.Reagor right end to MIN 20 for -5 yards (54-D.Odeyingbo). PENALTY on IND-54-D.Odeyingbo, Taunting, 15 yards, enforced at MIN 20.",1,10,75,15,TRUE,Taunting
"(1:19) 30-C.Ham up the middle for 1 yard, TOUCHDOWN. PENALTY on MIN-75-B.O'Neill, Unnecessary Roughness, 15 yards, enforced between downs.",1,1,1,-15,TRUE,Unnecessary Roughness
"(15:00) (Shotgun) 8-K.Cousins pass short left to 18-J.Jefferson to IND 48 for 20 yards (25-R.Thomas; 32-J.Blackmon). PENALTY on IND-25-R.Thomas, Unnecessary Roughness, 15 yards, enforced at IND 48.",2,17,68,15,TRUE,Unnecessary Roughness
"(10:42) 6-M.Haack punts 43 yards to MIN 25, Center-46-L.Rhodes. 5-J.Reagor to IND 24 for 51 yards (6-M.Haack). PENALTY on MIN-29-K.Boyd, Face Mask, 12 yards, enforced at MIN 25.",4,6,68,12,TRUE,Face Mask
"(8:16) (No Huddle, Shotgun) 8-K.Cousins pass short left to 18-J.Jefferson to MIN 44 for 3 yards (5-S.Gilmore). PENALTY on IND-5-S.Gilmore, Unnecessary Roughness, 15 yards, enforced at MIN 44.",2,7,59,15,TRUE,Unnecessary Roughness
"(6:14) (No Huddle, Shotgun) 8-K.Cousins pass incomplete short middle to 17-K.Osborn. PENALTY on IND-44-Z.Franklin, Defensive Pass Interference, 13 yards, enforced at IND 14 - No Play.",1,10,14,13,TRUE,Defensive Pass Interference
"(3:28) 35-D.Jackson right guard to IND 39 for 1 yard (97-H.Phillips; 55-Z.Smith). PENALTY on MIN-39-C.Sullivan, Unsportsmanlike Conduct, 15 yards, enforced at IND 39. Minnesota challenged the runner was down by contact ruling, and the play was REVERSED. 35-D.Jackson right guard to IND 39 for 1 yard (97-H.Phillips; 55-Z.Smith). FUMBLES (97-H.Phillips), RECOVERED by MIN-39-C.Sullivan at IND 39. PENALTY on MIN-39-C.Sullivan, Unsportsmanlike Conduct, 15 yards, enforced at IND 39.",1,10,62,15,TRUE,Unsportsmanlike Conduct
"(2:57) (Shotgun) PENALTY on MIN-71-C.Darrisaw, False Start, 5 yards, enforced at IND 40 - No Play.",4,10,40,-5,TRUE,False Start
"(1:22) (Shotgun) PENALTY on IND-79-B.Raimann, False Start, 5 yards, enforced at IND 34 - No Play.",4,1,66,-5,TRUE,False Start
"(9:20) (Shotgun) 8-K.Cousins pass incomplete deep middle to 18-J.Jefferson. PENALTY on IND-99-D.Buckner, Roughing the Passer, 15 yards, enforced at MIN 18 - No Play.",2,9,82,15,TRUE,Roughing the Passer
"(6:09) (Shotgun) 8-K.Cousins pass short middle to 87-T.Hockenson to IND 38 for 5 yards (32-J.Blackmon). MIN-71-C.Darrisaw was injured during the play.  PENALTY on MIN-72-E.Cleveland, Offensive Holding, 10 yards, enforced at IND 43 - No Play.",3,14,43,-10,TRUE,Offensive Holding
"(:20) (Shotgun) 8-K.Cousins pass short right to 18-J.Jefferson to IND 27 for 13 yards (59-I.Odenigbo). PENALTY on IND-59-I.Odenigbo, Defensive Delay of Game, 5 yards, enforced at IND 27.",2,10,40,5,TRUE,Defensive Delay of Game
"(1:45) (Shotgun) 10-D.Mills pass incomplete short middle to 88-J.Akins. PENALTY on KC-47-D.Harris, Defensive Pass Interference, 14 yards, enforced at KC 18 - No Play.",3,10,18,14,TRUE,Defensive Pass Interference
"(9:52) (Punt formation) PENALTY on HOU-49-J.Hansen, False Start, 5 yards, enforced at HOU 40 - No Play.",4,6,60,-5,TRUE,False Start
"(4:13) 11-C.Johnston punts 44 yards to KC 6, Center-46-J.Weeks, fair catch by 19-K.Toney. PENALTY on KC-38-L.Sneed, Offensive Holding, 3 yards, enforced at KC 6.",4,1,50,3,TRUE,Offensive Holding
"(3:18) (Shotgun) 15-P.Mahomes pass short left to 87-T.Kelce to KC 22 for 14 yards (5-J.Pitre). PENALTY on KC-87-T.Kelce, Unnecessary Roughness, 11 yards, enforced between downs.",3,5,92,-11,TRUE,Unnecessary Roughness
"(8:57) (Shotgun) 10-D.Mills pass incomplete deep right to 28-R.Burkhead [32-N.Bolton]. Penalty on HOU-71-T.Howard, Offensive Holding, declined.",3,10,75,NA,FALSE,NA
"(7:25) (Shotgun) 15-P.Mahomes pass short right to 9-J.Smith-Schuster to 50 for 5 yards (5-J.Pitre). PENALTY on HOU-5-J.Pitre, Unnecessary Roughness, 15 yards, enforced at 50.",1,10,55,15,TRUE,Unnecessary Roughness
"(6:28) 1-J.McKinnon left guard pushed ob at HOU 19 for 18 yards (36-J.Owens). PENALTY on KC-9-J.Smith-Schuster, Offensive Holding, 10 yards, enforced at HOU 32.",2,12,37,-10,TRUE,Offensive Holding
"(5:50) (Shotgun) 15-P.Mahomes pass short middle to 9-J.Smith-Schuster to HOU 36 for 6 yards (1-T.Smith). PENALTY on KC-1-J.McKinnon, Illegal Blindside Block, 15 yards, enforced at HOU 36. Houston challenged the runner was down by contact ruling, and the play was REVERSED. (Shotgun) 15-P.Mahomes pass short middle to 9-J.Smith-Schuster to HOU 35 for 7 yards (1-T.Smith). FUMBLES (1-T.Smith), RECOVERED by HOU-49-J.Hansen at HOU 36. PENALTY on KC-1-J.McKinnon, Illegal Blindside Block, 15 yards, enforced at HOU 36.",2,17,42,-15,TRUE,Illegal Blindside Block
"(4:35) (Shotgun) 26-R.Freeman left guard to KC 41 for no gain (32-N.Bolton). PENALTY on KC-55-F.Clark, Defensive Offside, 5 yards, enforced at KC 41 - No Play.",3,2,41,5,TRUE,Defensive Offside
"(3:27) (Shotgun) 10-D.Mills pass incomplete deep left to 88-J.Akins. PENALTY on KC-22-J.Thornhill, Defensive Pass Interference, 16 yards, enforced at KC 31 - No Play.",3,5,31,16,TRUE,Defensive Pass Interference
"(3:23) 10-D.Mills sacked at KC 19 for -4 yards (66-B.Williams). PENALTY on KC-22-J.Thornhill, Illegal Contact, 5 yards, enforced at KC 15 - No Play. Penalty on KC-50-W.Gay, Illegal Contact, declined.",1,10,15,5,FALSE,Illegal Contact
"(1:53) (Shotgun) PENALTY on HOU-78-L.Tunsil, False Start, 5 yards, enforced at KC 7 - No Play.",3,7,7,-5,TRUE,False Start
"(1:30) (Shotgun) 10-D.Mills pass short middle to 88-J.Akins for 12 yards, TOUCHDOWN. Penalty on KC-50-W.Gay, Illegal Contact, declined.",3,12,12,NA,FALSE,NA
"(13:12) (Shotgun) 15-P.Mahomes pass short right to 1-J.McKinnon to HOU 16 for 13 yards (1-T.Smith). PENALTY on HOU-48-C.Harris, Low Block, 8 yards, enforced at HOU 16.",1,10,29,8,TRUE,Low Block
"(11:15) (Shotgun) 10-D.Mills pass incomplete short right to 15-C.Moore. PENALTY on KC-38-L.Sneed, Defensive Pass Interference, 14 yards, enforced at HOU 29 - No Play.",3,6,71,14,TRUE,Defensive Pass Interference
"7-K.Fairbairn kicks 62 yards from HOU 35 to KC 3. 10-I.Pacheco to KC 23 for 20 yards (43-N.Hewitt; 29-M.Stewart). PENALTY on KC-83-N.Gray, Offensive Holding, 9 yards, enforced at KC 18.",NA,0,35,-9,TRUE,Offensive Holding
"(13:40) (Shotgun) PENALTY on LA-68-T.Nsekhe, False Start, 5 yards, enforced at LA 33 - No Play.",2,12,67,-5,TRUE,False Start
"(3:03) (Shotgun) PENALTY on LA-65-C.Shelton, False Start, 5 yards, enforced at LA 30 - No Play.",3,6,70,-5,TRUE,False Start
"(12:43) 3-C.Akers left end pushed ob at GB 33 for 6 yards (20-R.Ford). PENALTY on GB-20-R.Ford, Unnecessary Roughness, 15 yards, enforced at GB 33.",2,3,39,15,TRUE,Unnecessary Roughness
"(9:15) (Shotgun) 12-A.Rodgers pass short middle to 18-R.Cobb to GB 45 for 12 yards (33-N.Scott). Penalty on LA-54-L.Floyd, Illegal Use of Hands, declined.",3,3,67,NA,FALSE,NA
"8-M.Gay kicks 61 yards from LA 35 to GB 4. 25-K.Nixon ran ob at LA 47 for 49 yards. PENALTY on GB-53-J.Garvin, Offensive Holding, 10 yards, enforced at GB 23.",NA,0,35,-10,TRUE,Offensive Holding
"(14:23) (Shotgun) 12-A.Rodgers sacked at GB 25 for -6 yards (sack split by 92-J.Williams and 97-M.Hoecht). PENALTY on LA-14-D.Durant, Defensive Holding, 5 yards, enforced at GB 31 - No Play. Penalty on LA-53-E.Jones, Defensive Holding, declined.",2,11,69,5,FALSE,Defensive Holding
"(8:55) (Shotgun) 12-A.Rodgers pass incomplete short middle to 18-R.Cobb (14-D.Durant). PENALTY on LA-5-J.Ramsey, Illegal Contact, 5 yards, enforced at LA 9 - No Play.",3,6,9,5,TRUE,Illegal Contact
"(7:13) 19-B.Powell up the middle to LA 33 for 9 yards (7-Q.Walker). PENALTY on LA-64-M.Skura, Offensive Holding, 10 yards, enforced at LA 24 - No Play.",2,12,76,-10,TRUE,Offensive Holding
